x,y,z,Ux,Uy,Uz,U_magnitude
41.3422,0.05,9.50932,6.20994e-06,0.0,6.72792e-06,9.155777538254193e-06
41.5576,0.05,9.61734,1.27747e-06,0.0,1.18615e-06,1.743238774063955e-06
41.772,0.05,9.7249,1.34201e-06,-6.9593e-16,1.61908e-07,1.3517414843689602e-06
41.9837,0.05,9.83108,1.4307e-06,0.0,3.20561e-07,1.4661725153340583e-06
42.1762,0.05,9.9276,5.48931e-07,0.0,1.41905e-07,5.669764296564717e-07
41.1264,0.05,9.40971,1.53636e-05,-2.17154e-16,1.4727e-05,2.1282028426820597e-05
41.3422,0.05,9.51638,5.94499e-06,-3.00259e-16,6.82004e-06,9.047422378871233e-06
41.5576,0.05,9.62284,1.23807e-06,-4.4338e-16,1.21202e-06,1.73257317458744e-06
41.772,0.05,9.72885,1.31481e-06,-8.76532e-25,1.16206e-07,1.3199352902835805e-06
41.9837,0.05,9.83351,1.37066e-06,-8.02298e-16,2.69262e-07,1.396857494608523e-06
42.1762,0.05,9.92865,5.41601e-07,-4.00164e-16,1.32177e-07,5.574965493435811e-07
41.1264,0.05,9.41832,1.465e-05,4.016e-16,1.47369e-05,2.077976712116861e-05
41.3422,0.05,9.52344,5.69471e-06,5.55465e-16,6.91079e-06,8.954816603828356e-06
41.5576,0.05,9.62835,1.21389e-06,8.20501e-16,1.2437e-06,1.7379063904882796e-06
41.772,0.05,9.73281,1.30105e-06,1.18723e-15,7.90039e-08,1.3034464771194903e-06
41.9837,0.05,9.83594,1.32311e-06,1.48625e-15,2.25792e-07,1.3422377208840467e-06
42.1762,0.05,9.92969,5.36734e-07,7.37972e-16,1.23946e-07,5.508593265725833e-07
41.3422,0.05,9.5305,5.45722e-06,-2.58952e-16,6.99903e-06,8.875115270761276e-06
41.5576,0.05,9.63385,1.20212e-06,-3.82649e-16,1.27951e-06,1.7556304663852242e-06
41.772,0.05,9.73677,1.298e-06,7.84964e-25,4.8639e-08,1.2989109870660884e-06
41.9837,0.05,9.83837,1.28561e-06,-6.93452e-16,1.88672e-07,1.2993806969799113e-06
42.1762,0.05,9.93073,5.33753e-07,-3.42939e-16,1.16886e-07,5.464015025647349e-07
41.3422,0.05,9.53756,5.2307e-06,0.0,7.08368e-06,8.805608714472838e-06
41.5576,0.05,9.63936,1.20027e-06,0.0,1.31795e-06,1.7825936933019818e-06
41.772,0.05,9.74073,1.30335e-06,-5.22971e-16,2.36593e-08,1.3035647222046515e-06
41.9837,0.05,9.8408,1.25606e-06,0.0,1.56638e-07,1.2657891556827307e-06
42.1762,0.05,9.93177,5.32232e-07,0.0,1.10724e-07,5.436273595028123e-07
41.3422,0.05,9.54462,5.01368e-06,0.0,7.16386e-06,8.744019512901375e-06
41.5576,0.05,9.64487,1.20639e-06,0.0,1.35785e-06,1.816351688027404e-06
41.772,0.05,9.74469,1.31524e-06,-4.95403e-16,2.99108e-09,1.3152434011085423e-06
41.9837,0.05,9.84323,1.23279e-06,0.0,1.28737e-07,1.2394936059814911e-06
42.1762,0.05,9.93281,5.31827e-07,0.0,1.0529e-07,5.421493724325429e-07
41.5576,0.05,9.65037,1.21882e-06,-3.22263e-16,1.39821e-06,1.854862096356492e-06
41.772,0.05,9.74865,1.33216e-06,-6.91134e-25,-1.42606e-08,1.3322363267500104e-06
41.9837,0.05,9.84566,1.21446e-06,-5.83166e-16,1.04184e-07,1.2189205870178746e-06
42.1762,0.05,9.93385,5.32287e-07,-2.8558e-16,1.00431e-07,5.416787203961404e-07
41.5576,0.05,9.65588,1.23632e-06,6.14652e-16,1.43833e-06,1.8966497650594325e-06
41.772,0.05,9.7526,1.35303e-06,9.02044e-16,-2.87576e-08,1.3533355757009272e-06
41.9837,0.05,9.84809,1.20004e-06,1.11086e-15,8.23858e-08,1.2028646730375117e-06
42.1762,0.05,9.9349,5.33414e-07,5.42538e-16,9.60446e-08,5.419917532446044e-07
41.5576,0.05,9.66138,1.25784e-06,-2.94235e-16,1.47765e-06,1.940518226685851e-06
41.772,0.05,9.75656,1.37693e-06,6.44951e-25,-4.10426e-08,1.3775415492516952e-06
41.9837,0.05,9.85052,1.18872e-06,-5.30929e-16,6.28626e-08,1.1903810082821215e-06
42.1762,0.05,9.93594,5.35068e-07,-2.58668e-16,9.20281e-08,5.429244291921391e-07
41.5576,0.05,9.66689,1.28261e-06,0.0,1.51571e-06,1.9855642060129914e-06
41.772,0.05,9.76052,1.40322e-06,-4.17046e-16,-5.15095e-08,1.4041650889372837e-06
41.9837,0.05,9.85295,1.17989e-06,0.0,4.52601e-08,1.1807577604030431e-06
42.1762,0.05,9.93698,5.37131e-07,0.0,8.833e-08,5.443453867362154e-07
